# tipo: repetibilidad
# modo: real
# ciclos: 30
# retiro_rad: [0.0, -0.2, 0.0, 0.0, 0.0]
# reposo_s: 2.0
# velocidad_rad_s: 0.4
# fecha: 2026-09-25 10:15:00
# objetivo_rad: [-0.0031, 0.0491, 0.0368, 0.0015, 0.0015]
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
1.5320,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.01381,0.06136,0.00153,0.00153,0.00000,0.38350,0.00000,0.00000,0.00000,-2.00,6.80,12.80,0.00,0.00
1.5516,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.01994,0.06136,0.00153,0.00153,0.00000,0.23010,0.00000,0.00000,0.00000,0.00,7.60,12.80,0.00,0.00
1.5786,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.02301,0.06136,0.00153,0.00153,0.00000,0.15340,0.00000,0.00000,0.00000,0.00,5.20,12.80,0.00,0.00
1.5933,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.02454,0.06136,0.00153,0.00153,0.00000,0.07670,0.00000,0.00000,0.00000,0.00,4.40,12.80,0.00,0.00
1.6120,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.02454,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,2.00,13.60,0.00,0.00
1.6328,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.02761,0.06136,0.00153,0.00153,0.07670,0.07670,0.00000,0.00000,0.00000,0.00,-2.00,14.00,0.00,0.00
1.6518,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.03221,0.06136,0.00153,0.00153,0.00000,0.23010,0.00000,0.00000,0.00000,0.00,3.20,13.60,0.00,0.00
1.6849,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.03988,0.05983,0.00153,0.00153,0.00000,0.23010,-0.07670,0.00000,0.00000,0.00,5.60,12.40,0.00,0.00
1.7012,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.04602,0.06136,0.00153,0.00153,0.00000,0.15340,0.07670,0.00000,0.00000,0.00,6.80,14.00,0.00,0.00
1.7301,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05216,0.06136,0.00153,0.00153,0.00000,0.23010,0.00000,0.00000,0.00000,0.00,7.60,13.60,0.00,0.00
1.7811,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.05522,0.06136,0.00153,0.00153,0.07670,0.07670,0.00000,0.00000,0.00000,0.00,6.80,13.60,0.00,0.00
1.7983,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.05522,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.80,13.60,0.00,0.00
1.8239,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.05522,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,5.20,13.60,0.00,0.00
1.8533,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00153,0.05522,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,4.40,13.60,0.00,0.00
1.8867,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05676,0.06136,0.00153,0.00153,-0.07670,0.00000,0.00000,0.00000,0.00000,0.00,4.80,13.60,0.00,0.00
1.9031,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05676,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,4.80,13.60,0.00,0.00
1.9736,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05829,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,5.60,13.60,0.00,0.00
1.9961,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.07670,0.00000,0.00000,0.00000,0.00,6.80,13.60,0.00,0.00
2.0106,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.0350,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.0611,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.0812,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.1102,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.1324,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.1472,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.1674,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.1975,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.2158,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.2301,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.2571,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.2751,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.2980,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.3154,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.3409,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.3605,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.3778,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.4072,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.4238,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
2.4507,llegada|1,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,0.05983,0.06136,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,6.40,13.60,0.00,0.00
