# tipo: escalon
# modo: real
# amplitud_rad: 0.3
# articulaciones: Shoulder_Rotation, Shoulder_Pitch, Elbow, Wrist_Pitch, Wrist_Roll
# repeticiones: 2
# reposo_s: 2.0
# duracion_escalon_s: 0.1
# fecha: 2026-09-25 10:23:50
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
0.7631,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.7960,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.8106,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.8338,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.8630,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.8864,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.9015,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.9224,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.9420,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.9679,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
0.9887,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.0135,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.0288,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.0448,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.0675,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.0811,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
